MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustspeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
16.3,24.3,15.8,6.6,6.387095719,14,43,16,14,19,24,91,50,1025.4,1024.5,7,5,16.9,24.1,1,1
16.8,21.2,2.6,3.2,3.559864074,14,37,16,8,24,11,68,94,1028.3,1027.4,4,8,18.7,17.7,1,1
15.5,22.6,39,1.8,2.267126419,16,33,16,4,13,9,93,66,1026.7,1023.4,8,8,18.2,22,1,1
13.2,23.4,0.6,3.6,9.8,14,30,8,7,15,15,71,62,1024.4,1022.9,1,2,20.5,22.9,0,1
14.7,23.5,1.6,3.8,9.4,12,35,8,14,17,9,71,65,1025.2,1022.3,6,7,20.8,22.5,1,1
15.3,22.6,51.2,6.8,4.7,13,31,16,4,13,17,94,66,1024.3,1021.7,7,2,17.6,21.3,1,1
14.2,23.9,1.2,0.8,7.505084506,15,26,16,7,13,15,86,68,1024,1022.4,7,2,18.5,22.7,1,1
15.4,23.8,4,2.6,4.731832325,13,37,16,12,13,17,91,76,1024.9,1022.2,7,6,18.6,20.3,1,1
16.2,21.2,10,0.7,1.617150589,16,31,16,1,20,11,81,94,1020.9,1017,8,8,19.5,18.8,1,1
12.5,21.6,0,5,9.6,4,39,8,4,22,22,47,52,1025.1,1022.4,5,7,19,20.7,0,1
13.9,20.3,9.8,4.6,3.4,15,35,8,3,20,20,68,74,1027.8,1026.4,7,7,18.2,17.9,1,1
11.5,22.5,0,2.4,7.981349094,4,37,16,4,19,24,68,62,1030,1027.2,5,3,18.3,21.5,0,1
14.9,20.9,1.6,2.8,4.735685032,7,31,16,7,19,20,89,63,1028.8,1026.7,8,6,16.5,20.4,1,1
11.6,16.1,0,2.4,0.5,1,22,5,10,7,9,81,96,1014.5,1009.7,7,8,14.9,14,0,1
7.3,20.5,9.2,0.6,6.646082032,16,50,1,16,6,22,80,77,1009.3,1007.8,1,7,15.2,16.2,1,1
13.5,17.8,106.4,3.460888708,-0.00109548,8,70,16,8,24,35,94,94,1008.7,1007.9,8,8,13.7,14.6,1,1
8.1,21.4,0,1.4,9.9,4,56,16,15,13,19,79,56,1027.3,1026.5,1,3,16.4,20,0,1
10.1,21.5,0.2,0.4,6.3,12,28,9,12,6,13,92,54,1032.8,1030.1,6,5,14.6,20.4,0,1
11.8,19.1,1.2,1.2,3.553024079,5,22,8,3,11,6,89,88,1030.4,1028.6,6,7,15.6,18.2,1,1
16.4,20.5,0,1.4,4.967082066,8,59,2,4,20,15,74,57,1009.1,1005.3,8,3,17.5,20.2,0,1
13.1,19.8,0,2.1,2.962073618,8,35,8,15,22,17,60,91,1028.1,1027,7,8,17.6,17.1,0,1
13.5,21.5,0,0.6,1.5,10,28,5,9,11,6,85,94,1023.5,1021.1,7,8,17,16.5,0,1
13.2,23.4,0,0.2,4.181231933,11,41,6,11,7,20,86,70,1016.9,1012.3,6,8,18.4,21.6,0,1
4.5,20.1,0,2.4,5.7,8,69,16,1,7,13,64,88,1014.5,1013.4,6,7,13.2,16.1,0,1
13.2,20.3,13,1,4.443641193,7,35,13,13,20,19,51,63,1020.1,1018.7,7,7,20,18.8,1,1
13.5,16.1,4.2,1.098452664,1.304354687,16,28,16,16,7,9,94,94,1022.4,1020.8,8,8,14.5,15.8,1,1
11.5,19.5,20.8,2.046340674,4.17274876,8,26,16,15,15,13,94,69,1023.5,1020.7,7,6,15.1,18.2,1,1
11.6,15.5,4.2,1.1,2.164309528,8,37,16,16,20,19,83,87,1022.4,1019.8,7,8,13.9,15,1,1
13.1,19.3,45.6,1.6,1.3,4,65,8,4,28,39,96,75,1019.2,1016.9,8,7,14.2,18.8,1,1
5,18.1,0,3,8,14,46,8,15,24,19,53,54,1031.8,1030.5,5,5,17.5,16.2,0,1
11,15.9,2,2,0.3,8,33,8,8,11,15,78,74,1032.3,1031.1,7,8,13.7,15.4,1,1
16.2,23.6,0,2,8.101080524,2,54,5,11,19,26,52,54,1020.1,1015.9,3,3,20.8,22.4,0,1
8.5,18.9,0,2.2,3.735475073,5,17,9,16,6,6,96,80,1030.5,1028.1,7,7,13.5,17.3,0,1
11.3,18.1,0,8,1.472831706,11,46,2,2,17,9,58,93,1016.2,1013.9,8,8,16.8,14.4,0,1
15.9,23.4,0,4,9.4,15,39,4,14,22,22,50,57,1017.2,1015.2,1,3,20.7,21.3,0,1
15.7,22.9,1.8,5.4,1.3,2,65,11,2,17,17,76,94,1016.8,1012,7,8,19.8,17.8,1,1
15.2,23.2,0,7,8.2,7,50,8,7,11,20,55,74,1013.2,1013.7,2,7,20.3,17.8,0,1
16.7,30.7,0,5.4,11.66692362,6,67,2,6,17,43,45,55,1016.4,1010.5,0,1,23.9,25.1,0,1
18.2,19.2,1.4,6.6,1.81613181,15,59,8,16,30,20,51,91,1022.6,1023,8,8,18.3,16.5,1,1
15,22.7,27.2,1.8,4.98011054,15,39,8,4,22,22,66,67,1026.8,1024.2,7,5,19,21.1,1,1
17.9,31.5,0,4,5.3,5,63,2,6,13,28,52,66,1010.5,1006.6,5,3,25.7,25.2,0,1
18.6,24.8,0.2,7.2,5.124049853,8,56,8,4,28,31,67,68,1013.6,1012.1,7,7,22.1,22.9,0,1
16.7,26.5,34.8,3.2,7.8,8,83,5,6,17,28,66,76,1014.2,1010.4,3,7,23.3,23.7,1,1
17.9,26.4,59.6,5.314333738,5.7,11,50,10,6,19,31,78,65,1015.8,1012.5,7,8,22,25.7,1,1
17.9,26.5,29,4.8,9.5,6,59,2,6,20,39,65,80,1015.2,1011.5,1,7,24.7,24.1,1,1
15.6,24.9,0.2,3.6,6.659762105,4,28,8,7,15,15,70,72,1014,1011.5,6,4,22,24.1,0,1
17.4,24,18.6,4,5.759797166,4,65,14,15,11,43,72,94,1011.9,1011.4,2,8,22.4,16.8,1,1
11.6,23.1,22.2,5.4,6.869738249,15,41,8,3,20,17,58,62,1012.5,1010.5,1,7,19.8,21.3,1,1
15.3,23.5,17.8,5.6,3.209495219,9,48,10,14,9,11,81,91,1011,1009.1,5,8,19.5,15.6,1,1
17.8,25.5,0,5.709485795,7.35174737,6,48,11,6,20,31,64,72,1012.4,1010,3,5.731245718,23.9,23,0,1
19.4,26,4.4,11,3.876047333,11,44,2,11,24,30,74,86,1008.1,1005,7,8,22.7,22.3,1,1
14.9,24.7,0.2,4.8,11.5,14,50,14,3,9,20,63,61,1007.5,1005.6,1,5,22.9,23.9,0,1
20.6,31.4,0,8,4.783258164,4,50,6,15,20,17,63,93,1004.7,1006.7,7,8,24.7,22.2,0,1
17.8,25.7,0.6,4,6.884257149,13,48,4,12,20,17,74,76,1017.5,1016.3,1,7,22.6,23,0,1
20.4,26.4,0,2,4.409385671,4,61,11,6,2,22,96,77,1012.6,1008.5,8,5,22.6,24.8,0,1
19.9,21.5,0.2,8,0.9,8,31,16,1,13,6,89,77,1016.6,1017,7,8,20.2,20.9,0,1
17.3,22.4,10.4,2.8,0.6,8,35,16,4,17,17,91,68,1021.4,1021.1,8,8,18.8,22,1,1
17.1,25.1,3.8,1.8,5.032052668,16,26,16,7,13,9,80,59,1022.8,1021.9,7,7,19.7,23.5,1,1
18.2,26.1,1.2,2.1,5.599138106,12,31,1,3,9,19,81,63,1022.7,1020.3,7,6,20.9,24.8,1,1
21.3,28.5,0,6.2,11.2,6,52,6,6,13,28,78,73,1007.9,1004.2,2,2,25.9,27.6,0,1
24.2,28.2,1.6,7.6,4.378713823,4,50,15,4,26,20,81,80,1012.9,1015.1,8,8,25.7,26.2,1,1
20.1,26.4,21,5.8,8.072677657,11,54,8,6,9,30,71,74,1015.6,1011,1,3,24.3,25.5,1,1
17.3,28.1,0,4.4,11.6,6,35,5,3,13,19,55,60,1014.5,1014.6,1,1,25.3,26.7,0,1
17.7,20.5,10.8,6.8,1.2,4,52,8,8,31,20,95,84,1019.3,1019,8,8,17.7,20,1,1
16.6,23.1,15.2,1.4,3.034678996,8,31,1,13,15,17,92,75,1018.7,1016.5,8,8,17.8,21.8,1,1
18.2,27.9,0,5.4,12.2,6,35,9,6,13,26,61,62,1016.3,1014.5,1,5,25.1,26.8,0,1
20.6,24,4.8,4,2.278066644,2,26,10,6,9,15,95,90,1009.8,1006.3,8,8,20.9,23.1,1,1
20.5,25.2,3.4,2.7,3.078315236,2,33,4,11,7,20,91,85,1005.3,1002.5,8,8,22.8,24.5,1,1
22.5,27.9,2.6,1.8,4.769699323,4,61,6,6,17,22,92,78,1003.6,1001.1,8,5,23.5,26.8,1,1
24.2,31,0,8,6.803684476,6,43,6,11,15,30,73,68,1006.2,1006.4,7,6,27,29,0,1
19.1,25.9,0.4,2.7,5.749391544,14,41,16,15,17,28,85,60,1018.3,1017.3,8,6,19.6,24.9,0,1
17.8,25.7,0.8,6.6,7.6,8,31,16,4,20,19,76,63,1019.7,1017.9,6,7,21.6,25.3,0,1
19.3,27.2,0,5.203405782,6.399525841,8,22,8,3,13,15,82,63,1019.7,1018.6,5.139316108,7,23.4,26.1,0,1
19.7,24.4,6.8,2.8,2.947122076,13,28,14,14,9,13,92,81,1017.9,1016.1,8,8,20.8,23.7,1,1
19.5,25,36.4,7.2,3.545676184,13,41,8,14,20,13,89,79,1018,1017.8,7,7,21.2,23.3,1,1
17.8,26.9,0,6.6,7.958611089,7,30,8,6,13,17,78,53,1021.9,1020.7,3,6,21.8,25.7,0,1
17.8,24.8,3.2,3.6,5.067376696,7,30,16,14,13,9,89,69,1022.9,1020.8,5,7,20.1,23.6,1,1
17.2,25.3,2,3.2,6.715585256,3,33,15,14,13,11,92,68,1022.8,1021.4,7,3,20,24.6,1,1
18.5,25.8,10.2,3.4,7.5,7,37,8,7,15,19,78,67,1022.7,1021,5,5,21.6,23.9,1,1
18.4,32.3,0,7.4,6.2,11,57,10,6,19,39,60,65,1009.8,1004.5,3,5,25.4,28,0,1
21.3,25.9,0,6.067771959,3.833102026,13,35,8,14,17,17,77,66,1024.6,1023,8,8,22,24.8,0,1
17.9,25.4,34.2,8.2,3.988466215,14,28,4,4,7,20,95,76,1021.5,1018.5,8,6,20.5,24,1,1
19.4,26.6,0,4,4.545995187,6,33,10,15,13,19,81,73,1015.8,1014.3,7,8,22.5,22.9,0,1
17.5,24.4,16.8,3.4,0.9,7,15,16,7,7,9,89,73,1019,1018.7,7,8,20.5,23.8,1,1
20.2,25.4,5.8,1,0.2,6,39,8,6,9,13,93,76,1021.6,1020.2,8,8,21.1,25.1,1,1
21.1,24.7,3.4,2.4,2.39265783,6,37,6,2,17,13,70,91,1022.3,1020.2,8,8,23.7,21.6,1,1
18,23.9,30,2,1.849850376,15,31,11,15,9,24,96,93,1017.3,1012.1,8,8,20,22.1,1,1
19.2,26.2,0.4,1.4,7.1,13,26,1,7,9,17,85,72,1019.4,1018,1,3,22.6,25.6,0,1
20.1,25.8,5.6,4.4,8.2,13,28,8,7,15,13,86,72,1021.2,1018.9,7,3,22,24.7,1,1
20.5,29.1,0.8,4.2,6.911655838,15,56,10,11,17,24,78,82,1017.9,1014.9,2,6,24.1,24.4,0,1
20.4,24.4,16.8,3.6,4.427889208,15,52,8,4,15,17,85,76,1018.7,1016.5,8,4,21,23.4,1,1
17.5,21,1,5,0.7,4,43,8,14,20,19,93,80,1018.4,1016.1,8,8,17.8,20.2,0,1
17.7,25.2,0,2.6,2.5,15,50,8,4,20,35,55,76,1020.5,1019.5,7,7,22.5,22.1,0,1
16.6,21.1,75,3.532381209,1.9,4,44,8,1,20,11,89,95,1024.8,1022,7,7,18.3,17.8,1,1
20.6,23.9,1.2,5.2,0,6,33,6,6,20,19,87,81,1014.6,1012.2,8,8,21.6,23.9,1,1
21.5,28.9,15.4,2.4,4.2,2,33,2,2,17,17,96,81,1010.2,1007.9,8,7,22.1,26.4,1,1
21.6,33.2,0,8.2,6.4,14,76,6,9,22,20,68,46,1013.6,1010.5,7,7,26.5,30.7,0,1
24.3,36.7,0,10.6,11,15,74,11,13,26,20,58,34,1012.6,1008.8,0,3,27.8,36,0,1
19.4,34.8,0,6.4,10.9,15,59,2,1,17,19,71,35,1007.8,1003.7,2,3,24.8,33.2,0,1
19,33.1,0,12,7.3,6,54,3,6,19,19,51,33,1010.4,1006.4,7,8,25.6,32.8,0,1
21,30.5,8.8,3.4,1.5,11,33,3,12,15,20,85,57,1016.2,1013.7,6,6,23.5,28.7,1,1
24.1,34.2,0,6.2,5.9,16,59,2,2,33,19,72,38,1008.7,1005,3,7,27,32.5,0,1
22.3,29.7,4.4,6.6,3.4,10,31,2,15,11,15,93,86,1008.4,1007.1,8,7,23.7,25.1,1,1
21.4,35.5,0,8.6,6.8,8,67,2,16,17,43,56,81,1015.4,1012.7,7,7,26.6,24.7,0,1
20.4,30.6,0,7.6,0.9,11,39,3,12,17,11,62,46,1016.6,1012.9,7,7,24.1,30,0,1
19.6,22.7,7.8,5.2,0,3,30,13,13,11,19,95,87,1013.7,1011.1,8,8,20.1,22.5,1,1
17.6,22,14,2.4,0,13,37,7,13,19,15,87,74,1008.7,1008.5,8,8,17.7,20,1,1
19.3,24,0.8,6.8,1.5,12,41,1,12,13,20,89,87,1010.2,1007.6,8,8,19.6,22.7,0,1
20.4,29.6,0,5.8,4.3,16,46,11,2,28,17,81,67,1013.6,1012.7,7,6,22.5,27.2,0,1
20.5,27.7,0,6.8,2.9,15,48,11,15,28,28,69,83,1018.1,1016.5,7,7,22.6,20.3,0,1
18.8,26.8,0,7,1.6,11,48,11,2,28,15,57,45,1019.3,1016.2,7,8,21.2,25.8,0,1
18.5,24.7,1.8,3.6,0,11,41,11,13,31,17,72,94,1019.2,1016.7,7,8,20.8,20.4,1,1
14.7,23.6,0.8,1.2,5.2,11,44,2,2,22,15,87,52,1011.6,1006.3,7,2,16.6,23.1,0,1
9,22.3,0,2.2,5.8,6,37,12,6,11,24,79,50,1020.6,1015.1,6,6,14.6,20.4,0,1
14.3,18.9,1.8,1.8,4.2,2,50,10,9,26,30,84,57,1012.3,1008.7,8,6,14.4,18,1,1
8.4,14,17.2,1.2,2.3,16,41,5,5,19,20,85,93,1011.1,1009.3,2,8,11.1,11.5,1,1
11.1,16.6,3.4,1.2,0.6,5,26,5,8,13,7,92,94,1013.4,1012.5,8,7,12.8,14,1,1
11,17.5,0.4,1.8,0.1,4,28,12,15,11,2,94,84,1018.8,1016.8,7,8,15.2,15.8,0,1
8.3,19.8,0,3.4,0.4,2,39,11,9,19,20,70,59,1022.4,1018.1,7,8,13.4,19.3,0,1
12.7,16.9,0.2,3.4,0.4,15,35,5,6,4,9,84,79,1022.7,1019.5,6,4,13.9,16.8,0,1
6.5,10.2,0,2.1,0,13,19,13,12,4,9,80,72,1027,1025.2,8,8,8.8,10,0,1
13.3,23.2,0,3.4,3.5,11,46,11,11,24,22,70,50,1021.1,1016.4,7,7,16.5,21.9,0,1
9.6,14.8,0.6,3.4,0.2,16,41,11,3,9,9,83,92,1019.1,1015.7,7,7,13.3,14.4,0,1
7.8,22.1,0,2.8,6.9,3,33,12,3,24,7,61,35,1030.9,1026.9,6,5,13.2,21.4,0,1
12.3,18.1,3.8,3.4,1.1,6,41,12,2,17,22,95,90,1024.9,1020.8,8,7,13.4,17,1,1
9.4,23.4,0.4,0.4,6.2,15,50,6,11,15,17,94,67,1020.2,1015.9,4,6,15.6,21.9,0,1
3.2,21.6,0,2.8,7.9,6,48,11,6,26,28,64,37,1022.3,1016.8,0,2,14.3,21.3,0,1
14.1,16.8,3,4.2,0,6,56,6,11,37,17,93,93,1017.5,1013.6,8,8,14.6,16.2,1,1
14.2,17.5,0,5.4,0,11,41,12,12,11,11,78,86,1017.4,1014.8,7,8,16.7,16.3,0,1
1,16.8,0,3.8,6.1,3,26,3,14,13,7,64,39,1023.5,1019.8,4,6,9.7,15.7,0,1
9.8,15.8,7.8,4.2,0,11,56,11,10,31,15,94,96,1016.1,1012.9,8,8,12.8,15.5,1,1
10.5,15.8,0,2.4,1.5,1,35,1,1,22,20,76,54,1015.4,1011.8,7,8,12.8,14.9,0,1
14.1,27.4,0,4,2.9,9,39,12,6,15,17,66,47,1019.5,1015.9,7,7,20.6,26.4,0,1
17.2,23.5,3.2,3.8,1.1,2,63,11,2,33,15,78,89,1016.2,1012.1,8,8,20,19.2,1,1
7.8,22.8,0,3.4,1.2,11,39,11,5,28,7,75,91,1018.7,1014.1,7,8,17.6,18.9,0,1
9.2,14,0,3.6,0,4,19,6,11,9,9,84,74,1022.1,1020.9,8,8,11.2,11.1,0,1
13.9,26.2,0,5,9.8,16,69,2,13,26,9,75,80,1017.9,1012.9,4,3,20.9,20.4,0,1
13.3,18.8,0,4.2,0,12,28,12,4,9,9,84,89,1023.3,1020.6,6,8,15.6,17.7,0,1
14.7,26.6,20.2,1.8,10.5,3,28,13,4,17,11,79,47,1019.4,1015.8,4,3,18.7,26.1,1,1
12.5,18.2,0,6.2,1,8,28,15,5,9,15,71,64,1019.7,1018.8,6,6,13.7,17.8,0,1
16.3,21.6,0,7.8,0.7,11,35,11,12,24,17,81,80,1015.3,1012,8,8,17.9,20.6,0,1
17.7,19.2,2.6,1.6,0,11,67,11,11,31,33,92,97,1005.7,998.1,8,8,18.1,17.8,1,1
13.7,26.2,0,2.4,10.8,14,41,11,5,19,13,70,46,1022.4,1018.1,4,5,18.5,24.6,0,1
14.7,20.1,0,5.8,1.9,8,44,15,3,13,9,80,82,1017,1016.8,7,7,18.5,17.6,0,1
14.2,17.7,0,7.4,1,8,30,8,8,11,11,61,80,1013.5,1013.9,7,8,17,15.8,0,1
15.2,25.5,0,6.2,4.9,1,67,3,1,13,28,65,83,1016.2,1013.8,6,6,20.2,15.4,0,1
13.3,29.2,0,8,11,11,46,6,2,28,19,59,39,1018.2,1014.3,2,3,19.8,28.6,0,1
15.6,29.4,2.8,9,7,6,48,6,2,22,22,82,40,1020.5,1017.6,7,1,18.4,28.1,1,1
21.6,23.8,0,8.4,0,11,44,2,2,30,13,68,92,1014.6,1012.6,7,8,22.9,21,0,1
19,22.2,0,5.6,0,13,28,6,11,13,19,76,93,1013.1,1012,7,8,21.8,18,0,1
18.7,27.2,0,6.4,3.5,10,48,11,10,28,22,64,97,1011.1,1009.9,7,8,22.4,19.4,0,1
18.5,23.6,30.6,7,0.2,11,50,6,6,30,19,79,91,1011.2,1010.2,7,7,20.8,18.7,1,1
18.2,26.1,8.2,2.2,5,6,39,12,11,15,15,89,63,1012.6,1010,7,6,19.8,25.2,1,1
20,25.2,0,4,0,6,44,6,2,24,24,71,65,1015.5,1012.3,8,8,22.8,24.2,0,1
18.3,22.3,3.8,3.8,0.2,12,35,12,12,17,22,88,84,1010.9,1007.9,8,8,19.6,21.6,1,1
18.8,29.4,0,3.6,6.8,13,48,12,3,19,13,68,49,1010.6,1007.2,7,5,23.1,28.7,0,1
21.3,33.4,0,6.4,11.1,11,44,11,2,31,26,66,47,1015.4,1011.5,4,5,25,30.9,0,1
21,27.1,1.4,9.4,1.2,9,48,2,8,26,15,78,99,1011.3,1008.3,8,8,24.2,21.7,1,1
20.8,32.4,0.2,9,5,2,54,3,4,28,6,89,46,1007.6,1001.7,7,6,21,32.2,0,1
22.6,34.3,0,9.2,5.4,11,50,11,5,19,9,66,77,1013.2,1009.3,3,7,27.2,26.3,0,1
20.3,34.9,9.4,6.8,10.3,7,70,10,13,17,9,56,36,1010.4,1005.9,5,3,26.7,33.5,1,1
21.6,26.9,0,8,1.7,6,43,2,8,22,19,81,82,1006.4,1005.3,8,7,23.1,22.7,0,1
21,28.1,1,9.8,1.3,13,57,13,13,20,35,53,68,1007.6,1005.9,6,6,27.3,27.1,0,1
25.2,39.9,0,13,12.2,16,81,11,5,20,15,52,28,1014.8,1010.9,0,1,28.5,37.1,0,1
22.4,40.4,1.4,12.4,10.8,6,59,3,4,9,11,59,26,1011.2,1008.9,0,3,29.3,38.8,1,1
26.1,34.6,0,10.4,3.9,6,59,3,12,22,19,62,89,1015.5,1014.4,6,7,28.4,24.2,0,1
21.3,31.2,13.4,5,7.8,6,48,12,10,13,13,86,55,1015.3,1013.1,5,6,22.2,29.6,1,1
22.6,36.2,0,9.8,11,8,69,11,2,24,9,54,30,1014.6,1011.4,1,2,26.5,34,0,1
20.6,30.6,48.8,7.575108786,3.8,7,48,3,7,15,33,71,62,1016.6,1014.6,6,7,24.6,27.1,1,1
25,38.6,0,10.6,9.5,15,52,11,9,19,26,48,23,1009.7,1006.1,1,1,28.1,37.5,0,1
22.5,30.9,0.2,9,2.2,8,48,11,10,17,9,75,49,1010.5,1007.8,7,7,23.9,30.4,0,1
23.3,32.6,0,7,2,10,44,11,1,17,13,68,38,1016.9,1013.4,8,7,25,31.7,0,1
20.2,23.2,0.6,3.782293011,4.381119371,12,37,3,12,15,20,90,82,1010.9,1008.1,4,8,21.6,21.7,0,1
19.2,24.2,3,4.606146821,2.877154653,3,35,13,3,17,20,80,86,1007.2,1004.9,8,8,20.4,23,1,1
19.3,30,2.4,4.8,3.6,16,33,6,11,9,15,78,57,1005.1,1001.4,7,7,22.8,29.3,1,1
13.8,17.4,0,5.2,0,12,28,12,2,7,11,57,78,1014.3,1013.8,7,8,16.2,16.4,0,1
11,24.4,0,7,5.1,6,37,12,11,19,22,61,51,1021.7,1015.9,6,6,17.3,23,0,1
9.3,15.5,0.2,1.8,5.1,16,50,16,1,15,30,89,60,1009.4,1007.4,6,6,11.6,14.7,0,1
2.4,18.2,0,3.2,2.9,13,30,14,4,7,13,70,36,1020.8,1019.3,7,5,8.2,17.7,0,1
10,16.5,0.6,1.6,0.2,4,43,15,15,9,19,92,70,1018,1014.4,7,7,11.8,16.1,0,1
10.6,12,21.6,3,0,8,44,8,8,19,28,95,97,1015.9,1012.9,8,8,11.1,11.2,1,1
2.8,19,0,2,3.2,3,33,13,12,9,15,66,36,1029.7,1027.2,7,6,8.2,17.7,0,1
8.2,13,2.2,2.6,0,3,35,13,6,17,17,86,86,1028.4,1024.7,8,8,10.1,12.9,1,1
10.6,23.4,0,5,5.8,11,56,11,11,31,35,65,37,1017.4,1011.9,7,6,16,22.2,0,1
5.8,14.8,0.2,2.4,5.7,8,31,1,8,15,19,70,63,1018.5,1017,5,7,10.4,14.2,0,1
6.1,24.7,0,4.4,11.4954037,6,31,12,12,11,6,57,30,1025.7,1020.7,0,1,16.5,24,0,1
13.9,16,11.2,5.4,0.2,7,33,3,13,19,15,96,94,1020.8,1017,8,8,14.2,15.8,1,1
7.3,25.1,0,2.4,10.3,10,56,11,2,20,13,74,34,1020.2,1016,5,5,15.7,24.5,0,1
10.3,26.9,0,4.4,10.5,16,48,2,5,24,19,68,25,1019.8,1015.4,1,2,17.8,26.5,0,1
14.3,23.4,5.6,7,6.522673431,8,48,12,3,17,17,72,53,1019.9,1014.8,7,2,17,23.2,1,1
14.2,17.9,0,5.6,0,6,44,6,6,30,11,73,91,1016.9,1014.6,8,8,15.8,15.7,0,1
6.7,21.4,0.2,4.404472508,2.8,1,43,10,1,2,19,51,30,1012.1,1007.4,3.08402282,7,15.6,20.2,0,1
8.6,17,1.8,6.6,5.3,8,61,3,16,9,39,89,48,1006.7,1005.5,7,5,11.7,14.9,1,1
9.2,18.2,0,5.6,0.3,6,35,6,6,28,20,68,60,1020,1016.6,7,8,14.6,17.3,0,1
13.3,16.6,5,2.6,0.3,6,33,12,6,15,22,95,94,1015.1,1011.4,8,8,14.4,15.2,1,1
12.4,23.5,1.8,0.4,6.9,3,20,12,16,11,4,90,54,1013.2,1009.7,7,7,16.1,23,1,1
13.7,29,0,6,9.5,11,44,12,11,24,19,65,45,1016.4,1011.7,6,5,20.2,27.5,0,1
17.4,32.6,0,8.4,6.4,8,70,11,2,24,11,61,32,1013.1,1009.1,7,5,21.7,31.4,0,1
19.3,32.9,0,11.4,7.6,11,54,11,2,35,26,51,27,1012.2,1007.6,7,7,24.1,31.2,0,1
20.3,22.1,23.4,13.8,0,6,41,11,6,19,19,96,92,1012,1010.1,8,8,20.6,22,1,1
19.2,24.9,45.6,4.8,1,6,39,3,6,11,17,89,96,1017.5,1016.6,8,8,19.9,20.8,1,1
19.1,21.8,39.4,2.2,0,3,39,12,12,19,28,97,93,1016.9,1013.5,8,8,19.6,20.1,1,1
20.2,30.7,0,10,6.1,11,46,11,11,31,19,62,42,1015.6,1011.6,7,7,23.6,28.7,0,1
20.1,24.8,7,6.6,5.7,15,41,15,7,13,15,89,91,1013.8,1013.1,7,7,20.6,19.7,1,1
15.4,29.2,0,6.8,8.8,3,48,12,7,19,6,56,37,1013.3,1009.2,6,7,22.2,28.2,0,1
14.7,19.9,19.4,10,0,3,37,12,3,13,15,85,74,1015.1,1012.1,8,8,15.3,19.5,1,1
13.7,20.6,8.4,2.2,0,3,39,14,7,15,13,88,95,1011.1,1009.1,7,8,15.1,15.7,1,1
14.6,25.1,27.2,4.6,7.8,13,30,3,9,13,9,80,68,1009.6,1007.8,6,6,19.4,22.9,1,1
16.2,26.2,17.8,7.8,5.5,6,31,6,2,17,13,63,47,1012.5,1009.2,6,7,20.1,25.9,1,1
19.8,28.5,0,5.2,7.8,5,48,2,10,15,28,78,57,1005.2,1001.2,5,6,23.4,26.6,0,1
16.8,27.1,0,8.2,5.2,6,41,6,2,19,15,63,50,1015.4,1012.4,7,7,21.1,26.6,0,1
19.1,26.9,0,7.2,4.2,15,50,11,11,30,22,64,61,1013.1,1010.1,8,7,20.4,23.9,0,1
21.4,34.8,0,9.8,7.6,1,57,3,16,19,43,50,75,1013.1,1010.9,4,7,28.5,24.2,0,1
20.1,29.8,0,7.8,5.4,13,57,6,12,22,13,61,43,1013.6,1009.7,7,6,22.5,28.8,0,1
16.3,22.2,43.8,11.8,1.7,12,50,12,3,37,31,91,74,1013.6,1013.8,7,7,17.3,21,1,1
16.5,25.4,12,4.4,5.591428158,3,37,13,4,17,15,60,62,1016.6,1015.4,5,7,21.6,25.3,1,1
18.1,29.3,0,10.8,5.2,11,43,13,2,28,17,49,61,1014.8,1011.1,7,7,23.7,25.3,0,1
19,23.8,34.8,9.4,0.3,3,44,7,3,13,31,93,89,1012.1,1010,8,8,19.7,21.2,1,1
22.3,30.1,0,7.8,1.8,12,48,3,3,20,19,63,80,1010.4,1008.3,7,7,25.7,25.4,0,1
20.1,23.4,4.8,2.8,0,6,50,3,12,15,28,88,92,1010.8,1009.2,8,8,21,20,1,1
19.4,25.2,17.8,5.4,0.1,12,52,6,6,17,22,84,89,1007.2,1005.1,7,8,21.8,22.9,1,1
21.8,31,2.8,2.6,7.7,11,50,11,2,30,26,80,65,1005.5,1003.3,7,7,23.6,29.3,1,1
22.6,27.9,6.8,6.2,2.2,5,39,2,3,13,13,95,92,1006.2,1004.7,7,7,23.6,25,1,1
20.4,21.8,74.4,3.55575085,0,13,48,7,15,24,26,97,97,1006.1,1004.3,8,8,20.4,20.5,1,1
18.6,21.4,92.8,3.426966277,0,13,54,7,3,15,20,96,93,1005.7,1004.1,8,8,19.1,20.3,1,1
19.5,31.3,0,8.8,12.4,11,37,11,10,26,17,65,31,1011.1,1008.2,5,6,23,30.2,0,1
18.1,30.9,0,7.8,10.7,13,33,3,3,20,15,64,36,1020,1018.2,1,5,22.9,29.8,0,1
20.3,24.8,1,5.4,0,12,31,3,13,11,13,91,75,1019.7,1017,7,7,20.7,24,0,1
21.9,33.7,0,9.2,7.5,3,46,6,9,17,6,56,42,1008.7,1006.5,5,6,24.5,32.5,0,1
21,28.9,0,6.8,7.5,3,39,13,11,30,24,74,57,1012.7,1011.2,7,3,21.9,27.2,0,1
15,29.5,0,6,10.4,4,30,12,1,11,9,67,33,1017.4,1013.5,3,6,20.2,29.2,0,1
